,.id,OTU,log2FoldChange,p,padj,Kingdom,Phyla,Class,Order,Family,Genus,Species,Strain,density_min,density_max,sparsity_threshold,sparsity_apply,l2fc_threshold,Treatment,timepoint,Incorp,Good
204,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),98f53519513214e968c569829a1471bb,4.270478423,0.000552537,0.003131043,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,98f53519513214e968c569829a1471bb,1.768,1.785,0.25,all,0.25,15MC2,240,TRUE,Yes
59,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),9d5fa8335722caf15c7501355831afdd,5.305332059,0.006600316,0.042380979,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,uncultured bacterium,9d5fa8335722caf15c7501355831afdd,1.768,1.785,0.2,all,0.25,11MC2,48,TRUE,Yes
146,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),9d5fa8335722caf15c7501355831afdd,6.633525027,0.061173083,0.25402382,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,uncultured bacterium,9d5fa8335722caf15c7501355831afdd,1.795,1.813,0.25,all,0.25,12MC2,72,TRUE,Yes
156,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),9d5fa8335722caf15c7501355831afdd,7.584697146,6.17E-10,6.74E-09,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,uncultured bacterium,9d5fa8335722caf15c7501355831afdd,1.768,1.785,0.2,all,0.25,14MC2,120,TRUE,Yes
151,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),a5e4fa1c4fdfceff6877d2ba21ae0b91,5.07635328,0.098168823,0.342227423,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,,a5e4fa1c4fdfceff6877d2ba21ae0b91,1.768,1.785,0.2,all,0.25,14MC2,120,TRUE,Yes
243,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),a5e4fa1c4fdfceff6877d2ba21ae0b91,9.326600422,2.89E-18,3.69E-17,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,,a5e4fa1c4fdfceff6877d2ba21ae0b91,1.778,1.801,0.25,all,0.25,15MC2,240,TRUE,Yes
37,(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45'),a6db2d87f1e7a32216e5041a1920f12e,2.114095364,8.23E-10,2.79E-08,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis sp.,a6db2d87f1e7a32216e5041a1920f12e,1.785,1.807,0.2,all,0.25,9MC2,24,TRUE,Yes
89,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),a6db2d87f1e7a32216e5041a1920f12e,2.898427206,7.88E-20,2.75E-18,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis sp.,a6db2d87f1e7a32216e5041a1920f12e,1.785,1.807,0.2,all,0.25,11MC2,48,TRUE,Yes
140,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),a6db2d87f1e7a32216e5041a1920f12e,3.842122642,4.49E-15,6.88E-14,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis sp.,a6db2d87f1e7a32216e5041a1920f12e,1.785,1.807,0.25,all,0.25,12MC2,72,TRUE,Yes
189,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),a6db2d87f1e7a32216e5041a1920f12e,3.527941445,1.47E-16,2.83E-15,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis sp.,a6db2d87f1e7a32216e5041a1920f12e,1.785,1.807,0.2,all,0.25,14MC2,120,TRUE,Yes
213,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),a6db2d87f1e7a32216e5041a1920f12e,1.787419745,0.000111986,0.000696499,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis sp.,a6db2d87f1e7a32216e5041a1920f12e,1.768,1.785,0.25,all,0.25,15MC2,240,TRUE,Yes
46,(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45'),acc9603a819dc23a606ac6c1b9105b6d,2.464052654,2.09E-06,3.86E-05,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,,,acc9603a819dc23a606ac6c1b9105b6d,1.795,1.813,0.2,all,0.25,9MC2,24,TRUE,Yes
68,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),acc9603a819dc23a606ac6c1b9105b6d,2.867087764,2.47E-16,7.55E-15,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,,,acc9603a819dc23a606ac6c1b9105b6d,1.768,1.785,0.2,all,0.25,11MC2,48,TRUE,Yes
116,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),acc9603a819dc23a606ac6c1b9105b6d,3.404587224,7.17E-17,1.60E-15,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,,,acc9603a819dc23a606ac6c1b9105b6d,1.768,1.785,0.25,all,0.25,12MC2,72,TRUE,Yes
164,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),acc9603a819dc23a606ac6c1b9105b6d,4.075473601,4.20E-123,1.05E-120,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,,,acc9603a819dc23a606ac6c1b9105b6d,1.768,1.785,0.2,all,0.25,14MC2,120,TRUE,Yes
224,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),acc9603a819dc23a606ac6c1b9105b6d,6.498343424,7.10E-60,9.05E-58,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,,,acc9603a819dc23a606ac6c1b9105b6d,1.768,1.785,0.25,all,0.25,15MC2,240,TRUE,Yes
179,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),b93f0c1f2e8178c7ce1d957ab357dd77,7.673487285,0.000241677,0.00141072,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,b93f0c1f2e8178c7ce1d957ab357dd77,1.778,1.801,0.2,all,0.25,14MC2,120,TRUE,Yes
220,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),b93f0c1f2e8178c7ce1d957ab357dd77,6.191347532,0.00204538,0.010866079,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,b93f0c1f2e8178c7ce1d957ab357dd77,1.768,1.785,0.25,all,0.25,15MC2,240,TRUE,Yes
123,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),c1d9eada909d2d5dbe078f25f1038508,2.748805378,0.000177355,0.001277996,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium,,c1d9eada909d2d5dbe078f25f1038508,1.768,1.785,0.25,all,0.25,12MC2,72,TRUE,Yes
170,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),c1d9eada909d2d5dbe078f25f1038508,2.778984749,2.61E-12,3.64E-11,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium,,c1d9eada909d2d5dbe078f25f1038508,1.768,1.785,0.2,all,0.25,14MC2,120,TRUE,Yes
235,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),c1d9eada909d2d5dbe078f25f1038508,2.180539651,2.41E-07,1.70E-06,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium,,c1d9eada909d2d5dbe078f25f1038508,1.768,1.785,0.25,all,0.25,15MC2,240,TRUE,Yes
31,(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45'),cf3381318906e1e08f58bca905636dc0,1.077940473,5.31E-07,1.26E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,cf3381318906e1e08f58bca905636dc0,1.778,1.801,0.2,all,0.25,9MC2,24,TRUE,Yes
93,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),cf3381318906e1e08f58bca905636dc0,1.785215302,1.70E-05,0.000172783,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,cf3381318906e1e08f58bca905636dc0,1.795,1.813,0.2,all,0.25,11MC2,48,TRUE,Yes
134,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),cf3381318906e1e08f58bca905636dc0,1.796053342,4.10E-38,5.03E-36,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,cf3381318906e1e08f58bca905636dc0,1.778,1.801,0.25,all,0.25,12MC2,72,TRUE,Yes
182,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),cf3381318906e1e08f58bca905636dc0,2.31400723,6.55E-10,6.85E-09,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,cf3381318906e1e08f58bca905636dc0,1.785,1.807,0.2,all,0.25,14MC2,120,TRUE,Yes
242,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),cf3381318906e1e08f58bca905636dc0,2.58941097,6.75E-14,6.38E-13,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,cf3381318906e1e08f58bca905636dc0,1.778,1.801,0.25,all,0.25,15MC2,240,TRUE,Yes
5,(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45'),d94c20c00db235bb6fccc68f06f100c7,2.101999152,0.005500258,0.040736284,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Magnetospirillum,,d94c20c00db235bb6fccc68f06f100c7,1.768,1.785,0.2,all,0.25,9MC2,24,TRUE,Yes
57,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),d94c20c00db235bb6fccc68f06f100c7,2.418391698,0.000699148,0.005017415,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Magnetospirillum,,d94c20c00db235bb6fccc68f06f100c7,1.768,1.785,0.2,all,0.25,11MC2,48,TRUE,Yes
39,(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45'),efbe1f58b1e2984ddc53a64f047d94ff,2.574860365,1.90E-12,9.02E-11,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Janthinobacterium,,efbe1f58b1e2984ddc53a64f047d94ff,1.785,1.807,0.2,all,0.25,9MC2,24,TRUE,Yes
98,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),efbe1f58b1e2984ddc53a64f047d94ff,2.186329619,3.29E-28,2.67E-26,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Janthinobacterium,,efbe1f58b1e2984ddc53a64f047d94ff,1.795,1.813,0.2,all,0.25,11MC2,48,TRUE,Yes
142,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),efbe1f58b1e2984ddc53a64f047d94ff,1.062897336,0.034123307,0.149289468,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Janthinobacterium,,efbe1f58b1e2984ddc53a64f047d94ff,1.785,1.807,0.25,all,0.25,12MC2,72,TRUE,Yes
62,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),f1e34308d952529287ada31976faec95,1.401958882,0.005181871,0.034172337,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,OLB12,,f1e34308d952529287ada31976faec95,1.768,1.785,0.2,all,0.25,11MC2,48,TRUE,Yes
109,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),f1e34308d952529287ada31976faec95,1.289676709,0.012467123,0.063634276,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,OLB12,,f1e34308d952529287ada31976faec95,1.768,1.785,0.25,all,0.25,12MC2,72,TRUE,Yes
158,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),f1e34308d952529287ada31976faec95,1.059122039,0.000499595,0.002786628,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,OLB12,,f1e34308d952529287ada31976faec95,1.768,1.785,0.2,all,0.25,14MC2,120,TRUE,Yes
217,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),f1e34308d952529287ada31976faec95,1.476064128,0.000144757,0.000878879,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,OLB12,,f1e34308d952529287ada31976faec95,1.768,1.785,0.25,all,0.25,15MC2,240,TRUE,Yes
